id,category,link_id,name,value,value_num,creator_id,datetime,deleted
1,plugin,1,users_allowed_read_group,everybody,1,1,2024-10-20 22:37:05,0
2,plugin,1,user_allowed_read,,1,1,2024-10-20 22:37:05,0
3,plugin,1,version,0.0.1.9000,NA,1,2024-10-20 22:37:05,0
4,plugin,1,unique_id,064e0d7fcd993a7265fe696b948e22d4d0f531a520c5f086c911e06578ce170e,NA,1,2024-10-20 22:37:05,0
5,plugin,1,author,Boris Delange,NA,1,2024-10-20 22:37:05,0
6,plugin,1,downloaded_from,Timeline {dygraphs},NA,1,2024-10-20 22:37:05,0
7,plugin,1,downloaded_from_url,https://framagit.org/interhop/linkr/linkr-content,NA,1,2024-10-20 22:37:05,0
8,plugin,1,short_description_en,Allows displaying data as a timeline using the {dygraphs} library.,NA,1,2024-10-20 22:37:05,0
9,plugin,1,description_en,,NA,1,2024-10-20 22:37:05,0
10,plugin,1,category_en,,NA,1,2024-10-20 22:37:05,0
11,plugin,1,name_en,Timeline {dygraphs},NA,1,2024-10-20 22:37:05,0
12,plugin,1,short_description_fr,Permet d'afficher des données sous forme de timeline avec la librairie {dygraphs},NA,1,2024-10-20 22:37:05,0
13,plugin,1,description_fr,,NA,1,2024-10-20 22:37:05,0
14,plugin,1,category_fr,,NA,1,2024-10-20 22:37:05,0
15,plugin,1,name_fr,Timeline {dygraphs},NA,1,2024-10-20 22:37:05,0
16,plugin_code,1,filename,server_code.R,NA,1,2024-10-20 22:37:19,0
17,plugin_code,1,filename,server_figure_settings.R,NA,1,2024-10-20 22:37:19,0
18,plugin_code,1,filename,server_general_settings.R,NA,1,2024-10-20 22:37:19,0
19,plugin_code,1,filename,server_settings_files.R,NA,1,2024-10-20 22:37:19,0
20,plugin_code,1,filename,server.R,NA,1,2024-10-20 22:37:19,0
21,plugin_code,1,filename,translations.csv,NA,1,2024-10-20 22:37:19,0
22,plugin_code,1,filename,ui_code.R,NA,1,2024-10-20 22:37:19,0
23,plugin_code,1,filename,ui_figure_settings.R,NA,1,2024-10-20 22:37:19,0
24,plugin_code,1,filename,ui_figure.R,NA,1,2024-10-20 22:37:19,0
25,plugin_code,1,filename,ui_general_settings.R,NA,1,2024-10-20 22:37:19,0
26,plugin_code,1,filename,ui_load_general_settings.R,NA,1,2024-10-20 22:37:19,0
27,plugin_code,1,filename,ui_settings_files.R,NA,1,2024-10-20 22:37:19,0
28,plugin_code,1,filename,ui.R,NA,1,2024-10-20 22:37:19,0
29,plugin,2,users_allowed_read_group,everybody,1,1,2024-10-30 08:00:05,0
30,plugin,2,version,0.0.1.9000,NA,1,2024-10-30 08:00:05,0
